nick,sig,date,text,forward,comment,like,情感倾向
蓝岚雨_Ksh,未认证,2023年05月,我们绝对不可能引进这种课程，永远不可能//@snowfairy竹子:“到下巴的黑眼圈”“结论就是养不起宝”//@倒斗神瓶://@起肖蔷:要是每个女的生育前都上上分娩课育婴课带娃课，我估计生育率就当场归零了🙊//@顾惜之://@楚惜刀:这些课多好啊，教你怎么做父母,0,0,0,2
阿福想吃小熊软糖,未认证,2023年05月,某些伥鬼真的默认所有女人都应该被生育拖下水，才报了个年龄就问我孩子上小学了没​,0,0,2,2
我的沃沃,未认证,2023年05月,没有促生育政策也叫急？到底是谁急啊//@嚴秋兒820:急了,0,0,0,2
琳琳七__,未认证,2023年05月,男大学生就应该多发这种图片女大学生才有学习的动力国家的结婚率和生育率才有保障😋,0,1,2,0
忘至荼蘼,未认证,2023年05月,//@小书呆_影訫://@湾湾是小老虎://@远古文物夏青花:都是报应。//@遗我山姜花:对生育率日益下滑的真实原因避而不谈，把罪都归咎到女性不愿意生身上，呵呵，只能说还是生的太多,0,0,0,2
大西安卖房小伙,未认证,2023年05月,最近在西安楼市，关于如何选板块流行着一些正确的废话，比如说买房就要往高新和曲江走，买房还要告别老城区，赶紧抛掉，乍一看好像没毛病。但是我想说的是，西安可不止只有高新和曲江，还有其他很多值得买的板块，西安也不仅仅新区的城市建面新，还有很多配套成熟且城市建面#西安曲江新区#​展开c,0,0,4,0
陆伯言zz,未认证,2023年05月,【1985年真实录像，农村老少排队交公粮，心酸而又无奈-哔哩哔哩】O网页链接前面那位去了，至少农民是不念他什么好的，毕竟一个交公粮一个计划生育，对于农民来说都是压过天的事​,0,0,0,2
一亩三分小井,未认证,2023年05月,现在很多女孩子被一些所谓的女权博主的一些所谓的女权言论影响，那种极端的仇视的言论其实背后并不是对女性权利的争取，其实是一些看似“争取权利”实质上是对女性更深贬低和侮辱的言语，TA们只是为了流量，才不是真正关心女性的生存环境，比如高铁遇到所谓的熊孩子上来就挂网上引战，比如很小的男宝宝​展开c,0,0,2,2
鸣人是个小兔子,未认证,2023年05月,错，根本原因是你这样的男的让人反胃恶心//@F百万-总督:生育率下降的主要原因：房价太高，物价太高，结婚成本太高，女拳师毒鸡汤害人，收入和就业不行，没有免费公立幼儿园，小学，初中，高中教育。没有免费医疗，养老不行。贫富差距大，特权阶级垄断。这才是根本原因。,0,1,4,2
月色白沙,未认证,2023年05月,他一定是从大秦穿越回来的//@滑绳降:纯出生啊//@长桥无限伸展:第一眼以为是演的。。。//@花芜兮睡不醒://@圆琏小兔:因为我们的性文化里把生育当性的目的把无知当纯洁把愚昧当德行把偏见当原则,0,0,1,2
-饭黏子与蚊子血,未认证,2023年05月,每一个阶段总有一个主线任务，2-7岁幼儿园，7-13岁小学，13-19岁初高中，压力从小学的时候就开始了，小学到初中之间有一道学习鸿沟，初中和高中之间也有一道学习鸿沟，到了大学，真正的鸿沟其实才出现，大学毕业之后才发现从前以为的所有全都碎裂，所有阶段衔接之间的鸿沟其实也并不重要，鸿沟从出生的​展开c,0,0,1,2
寒山惊蛰,未认证,2023年05月,生育就是无比残忍自私的事情，无论怎么美化，它的起点始终是剥夺无意识并强加自私的他人意志。​,0,0,0,2
迟迟迟迟迟行也,微博个人认证,2023年05月,昨晚睡觉前产生了一个脑洞和你们说说。大概是每个世界都有不同的创世神，其中有一个和我们的世界不一样的世界里，创世神是两兄弟。两兄弟一个叫“乌”，是太阳神，一个叫“雅”，是月亮与黑夜的神。因为先有黑夜再有光明，所以雅其实是乌的哥哥。这个世界最开始的时候没有任何生命，雅作为月神是​展开c,6,23,442,0
那年的兮子,未认证,2023年05月,//@佛心蛊虫2://@王小亚:现在已经多少人胎停了、耽搁生育了，多少人死亡和丧失或半丧失劳动力了，再过三年要是没有效果好的疫苗，真危险很大，尤其又到了八国联军准备打我们的时候。,0,0,0,2
墨沉疏,未认证,2023年05月,//@养生烈酒_:如果你觉得女人不生孩子不对，那你就去变性，承担起繁育的重任，如果你觉得现在的女人都不贤良淑德安分守己，丢了老祖宗的那套规矩，那你就去从三从四德做起，辞职在家拖地洗碗端茶倒水伺候老人照顾孩子，用行动感化现代女性参与她们改变她们。//@崔云1250:阿富汗野蛮了点，有利于生育,0,0,0,0
我决定不再在意,未认证,2023年05月,我需要证明自己的独立；我穿稍微暴露一些的衣服时，还要担心男性赤裸不友好的目光；不结婚不生孩子还要被社会和家长批评；我找工作也会因为性别原因受到歧视；我想干出一番事业，需要受到无数的嘲讽；我生了孩子，不得不辞职在家带孩子，还要被骂是“妈虫”，被人鄙夷；孩子如果跟我姓，也会被周围的人​展开c,1,1,2,2
夏暮西泠月,未认证,2023年05月,希望携程以身作则为生育率做贡献强制男员工休3个月陪产育儿假//@kanahoooo:热评第一和回复都说得很好。,2,0,0,0
素色西倾,未认证,2023年05月,//@等待暑假的第n天:是买不起第二件婚纱了还是娶的本体是婚纱啊//@网络发言大赏://@当红炸子鸡小陈:好莫名其妙😓//@找不到熊熊嘞:感谢诸位为降低生育率做出的杰出贡献,0,0,2,0
来多盅虾饺,未认证,2023年05月,//@莉莉安说道:对呀，生育重要的话就重视生育主体——女性；生育不重要的话就别说女性不生育是没责任心。又要马儿跑又要马儿不吃草，被打倒的土豪劣绅知道你们更狠这件事吗？🤗//@有盐电影:“把人当人不要把人当做工具”//@l鱼苗I:评论区都好会说//@争气孔:转发微博,0,0,0,2
陶花象,微博个人认证,2023年05月,2023年#六月背景图##好运头像#🌱图1、2、3：幸运海豚、星河入梦、万利图：利事业、升职加薪、招财运图4：太极运转：祛霉运、去水逆、转运图5、6：上岸、锦鲤——利学业、考试运图7、8：心泉、报喜鸟——招桃花运、促姻缘、助复合、图8：报喜送子鸟：利好孕、利生育图9：松鹤延年——利健​展开c,233,275,1127,0
周辞间,未认证,2023年05月,啊啊啊啊啊//@不要温和地走进良夜a:有一种为了生育率小不忍则乱大谋的感觉,0,0,0,2
大叔仔9O,未认证,2023年05月,发布了头条文章：《震惊！北理女高材生：我最讨厌的就是穷人还要去生育！》O震惊！北理女高材生：我最讨厌的就是穷人还要去生育！​,0,0,0,2
午夜疾雨,未认证,2023年05月,//@七七四十九啵:感觉尊重生育这件事，是尊重生命的前提，如果连创造生命的生育都不尊重，何谈对生命的尊重//@琉玄:有时候想想大自然里的一切，狮子长颈鹿都是妈妈生的，大家都有妈妈，都觉得好温馨温柔温暖……很神奇……妈妈孵育一切。,0,0,0,0
浙20150316,未认证,2023年05月,转发一些一针见血//@不要温和地走进良夜a:有一种为了生育率小不忍则乱大谋的感觉,0,0,0,2
长矛串咸鱼,微博个人认证,2023年05月,#泽口靖子宁宁#老婆是泽口靖子那当然是一直doi啊不过后面流产了，然后失去了生育能力然后秀吉也出轨历史上是说宁宁本来就没生育能力​,1,0,0,2
擷梅,微博个人认证,2023年05月,出生率还是太高了//@Misstembo:调解，就这还幻想结婚率上升生育率上升呢？不跌到10%都偷笑吧。,0,0,0,2
Shirley_KESHA,未认证,2023年05月,//@Mondaycat419:一个乙类乙管的传染病……//@王小亚:现在已经多少人胎停了、耽搁生育了，多少人死亡和丧失或半丧失劳动力了，再过三年要是没有效果好的疫苗，真危险很大，尤其又到了八国联军准备打我们的时候。,0,0,0,2
鬼谷生时代,未认证,2023年05月,杭州楼市还有希望吗？选择性软着陆开始了5月，杭州楼市最热的话题都在未科和阿里，喧嚣。鬼谷生不爱热闹，反而在关注五月本身，这个月份是各城镇级城市统计公报公布最多的月份。有一些趋势正在转变为现实，波及到杭州也只是时间问题。人口塌陷第一组。5.12日，随着广州公布人口，至此已确定​展开c,0,0,0,2
吃软糖能手,未认证,2023年05月,//@炎热的瘦虎:建议砖家不要建议。北欧女性不独立吗？为什么人家生育率不错。解决问题就是达成均衡，砖家在解决问题方面，永远向下兼容，即达成一个糟糕的，低活力，低生产力与生活质量的均衡，而不知道向上。,0,0,0,2
40岁清纯少女,未认证,2023年05月,//@当红炸子鸡小陈:好莫名其妙😓//@找不到熊熊嘞:感谢诸位为降低生育率做出的杰出贡献,0,0,0,0
hxw隐身的人,未认证,2023年05月,那不让人生育的缺不缺德？//@刘春:真理在手的样子。//@光远看经济:理论创新：不生孩子是缺德的表现。//@兽爷:转发微博,0,0,0,1
想都没想转身我就跑,未认证,2023年05月,//@猫猫头看世界:男人一辈子无法生育，怪不得活得那么短，什么都短短的,0,0,0,2
美国中文电视,微博官方认证,2023年05月,【川普称：如再当总统将终止这些人获得公民身份】前总统川普周二承诺，如果他在2024年重新入主白宫，将颁布一项行政命令，终止无证外国人子女与生俱来的公民身份。川普当天表示，如果他再次当选，“将在就任第一天就终止给与非法外国人子女天然的公民身份”，并结束“生育旅游”的做法。但《纽约​展开c,0,0,1,0
Chilli_Flakes,未认证,2023年05月,什么玩意儿，女人的身体减少到只有一个生育功能？,0,0,0,2
法治四川,微博官方认证,2023年05月,【请鼓起勇气戒烟！】①饭后一根烟，赛过活神仙？②吸烟能减肥？③现在挺健康，没必要戒？④高价烟、进口烟危害小？⑤吸烟和智商无关？⑥吸烟不影响生育质量？⑦吸烟有利于社交？⑧吸烟是个人爱好，别人无权干涉？#今天世界无烟日#戒烟小课堂助你早日“熄烟”！转给关心的TA！​​​#微提醒#​展开c,73,4,5,0
呱呱呱_咕,未认证,2023年05月,实在不行要用生育价值换钱的话那就一定找个有钱的换,0,0,0,2
鳖尼杰,未认证,2023年05月,男性没有生育能力，只能依靠女性延续自我，所以他们才会急,0,2,1,2
穷极一生的緢小姐,未认证,2023年05月,哈哈哈哈//@不要温和地走进良夜a:有一种为了生育率小不忍则乱大谋的感觉,0,0,0,2
用户7400850531,未认证,2023年05月,分享网易视频《北理工女生：我最讨厌穷人还要去生育》O北理工女生：我最讨厌穷人还要去生育来自@网易新闻客户端#网易新闻#​,0,0,0,2
呱呱呱_咕,未认证,2023年05月,如果一定要用生育价值换钱的话那就一定找个有钱的换​,0,0,0,0
-正气小子-zlq-,未认证,2023年05月,//@神武神六:能不能举一个成功的例子，比如哪个国家这样做了后生育率提升了？或者哪个高生育率国家是因为这个原因。,0,0,0,0
玄都玉京一客尘,未认证,2023年05月,所以把房价归结于人口生育的原因（之一）的不管什么专家都是鞋底泥。​,0,0,0,2
真水无香2015wx,未认证,2023年05月,#吴谢宇死刑#吴谢宇这个案子，一直想谈，但不知从何谈起。死刑其实是一定的。没有什么特别的原因和理由，杀母必死。这是人类现阶段发展的底层逻辑的需要。为了人类种群的延续，母亲把你这个生命带到世上，养育了你，如果你杀母不死，母亲生育的理由何在？杀母必死。吴谢宇为什么​展开c,0,1,7,1
